updateDate,code,code_name
2018-05-23,511880,银华日利ETF
2018-05-23,511990,华宝添益ETF
2018-05-24,511990,华宝添益ETF
2018-05-24,511880,银华日利ETF
2018-05-24,159001,保证金
2018-05-25,159001,保证金
2018-05-25,511990,华宝添益ETF
2018-05-25,511880,银华日利ETF
2018-05-28,159001,保证金
2018-05-28,511990,华宝添益ETF
2018-05-28,511880,银华日利ETF
2018-05-29,159001,保证金
2018-05-29,511990,华宝添益ETF
2018-05-29,511880,银华日利ETF
2018-05-30,159001,保证金
2018-05-30,511990,华宝添益ETF
2018-05-30,511880,银华日利ETF
2018-05-31,159001,保证金
2018-05-31,511990,华宝添益ETF
2018-05-31,511880,银华日利ETF
2018-06-01,511990,华宝添益ETF
2018-06-01,511880,银华日利ETF
2018-06-01,159001,保证金
2018-06-04,511990,华宝添益ETF
2018-06-04,511880,银华日利ETF
2018-06-04,159001,保证金
2018-06-05,511990,华宝添益ETF
2018-06-05,511880,银华日利ETF
2018-06-05,511660,货币ETF建信
2018-06-06,511990,华宝添益ETF
2018-06-06,159001,保证金
2018-06-06,511880,银华日利ETF
2018-06-07,511990,华宝添益ETF
2018-06-07,511880,银华日利ETF
2018-06-07,518880,黄金ETF华安
2018-06-07,159001,保证金
2018-06-08,511990,华宝添益ETF
2018-06-08,511880,银华日利ETF
2018-06-08,511660,货币ETF建信
2018-06-11,511990,华宝添益ETF
2018-06-11,511880,银华日利ETF
2018-06-11,511660,货币ETF建信
2018-06-12,159001,保证金
2018-06-12,511990,华宝添益ETF
2018-06-12,511880,银华日利ETF
2018-06-13,511990,华宝添益ETF
2018-06-13,511880,银华日利ETF
2018-06-13,518880,黄金ETF华安
2018-06-13,511660,货币ETF建信
2018-06-14,511990,华宝添益ETF
2018-06-14,511880,银华日利ETF
2018-06-14,518880,黄金ETF华安
2018-06-14,159001,保证金
2018-06-15,511990,华宝添益ETF
2018-06-15,511880,银华日利ETF
2018-06-15,159001,保证金
2018-06-15,518880,黄金ETF华安
2018-06-19,511990,华宝添益ETF
2018-06-19,511880,银华日利ETF
2018-06-19,510050,上证50ETF华夏
2018-06-19,518880,黄金ETF华安
2018-06-20,511990,华宝添益ETF
2018-06-20,511880,银华日利ETF
2018-06-20,159001,保证金
2018-06-20,511660,货币ETF建信
2018-06-21,511990,华宝添益ETF
2018-06-21,511880,银华日利ETF
2018-06-21,518880,黄金ETF华安
2018-06-21,511660,货币ETF建信
2018-06-22,511990,华宝添益ETF
2018-06-22,511880,银华日利ETF
2018-06-22,511660,货币ETF建信
2018-06-25,511990,华宝添益ETF
2018-06-25,511880,银华日利ETF
2018-06-25,511660,货币ETF建信
2018-06-26,511990,华宝添益ETF
2018-06-26,511880,银华日利ETF
2018-06-26,511660,货币ETF建信
2018-06-27,511990,华宝添益ETF
2018-06-27,511880,银华日利ETF
2018-06-27,511660,货币ETF建信
2018-06-28,159001,保证金
2018-06-28,511990,华宝添益ETF
2018-06-28,511880,银华日利ETF
2018-06-29,511990,华宝添益ETF
2018-06-29,511880,银华日利ETF
2018-06-29,159001,保证金
2018-07-02,511990,华宝添益ETF
2018-07-02,511880,银华日利ETF
2018-07-02,510050,上证50ETF华夏
2018-07-02,159001,保证金
2018-07-03,511990,华宝添益ETF
2018-07-03,511880,银华日利ETF
2018-07-03,159001,保证金
2018-07-03,518880,黄金ETF华安
2018-07-03,510050,上证50ETF华夏
2018-07-03,159915,创业板
2018-07-04,511990,华宝添益ETF
2018-07-04,511880,银华日利ETF
2018-07-04,159001,保证金
2018-07-05,511990,华宝添益ETF
2018-07-05,511880,银华日利ETF
2018-07-05,510050,上证50ETF华夏
2018-07-06,511990,华宝添益ETF
2018-07-06,511880,银华日利ETF
2018-07-06,510050,上证50ETF华夏
2018-07-06,159001,保证金
2018-07-09,511990,华宝添益ETF
2018-07-09,511880,银华日利ETF
2018-07-09,510050,上证50ETF华夏
2018-07-10,511990,华宝添益ETF
2018-07-10,511880,银华日利ETF
2018-07-10,511660,货币ETF建信
2018-07-11,511990,华宝添益ETF
2018-07-11,511880,银华日利ETF
2018-07-11,510500,中证500ETF南方
2018-07-11,159915,创业板
2018-07-12,511990,华宝添益ETF
2018-07-12,511880,银华日利ETF
2018-07-12,159001,保证金
2018-07-12,159915,创业板
2018-07-13,511990,华宝添益ETF
2018-07-13,511880,银华日利ETF
2018-07-13,159001,保证金
2018-07-16,511990,华宝添益ETF
2018-07-16,511880,银华日利ETF
2018-07-16,159001,保证金
2018-07-17,511990,华宝添益ETF
2018-07-17,511880,银华日利ETF
2018-07-17,511660,货币ETF建信
2018-07-17,159001,保证金
2018-07-18,511990,华宝添益ETF
2018-07-18,511880,银华日利ETF
2018-07-18,510050,上证50ETF华夏
2018-07-19,511990,华宝添益ETF
2018-07-19,511880,银华日利ETF
2018-07-20,511990,华宝添益ETF
2018-07-20,511880,银华日利ETF
2018-07-20,159001,保证金
2018-07-20,510050,上证50ETF华夏
2018-07-23,511990,华宝添益ETF
2018-07-23,511880,银华日利ETF
2018-07-23,159001,保证金
2018-07-23,510050,上证50ETF华夏
2018-07-24,511990,华宝添益ETF
2018-07-24,511880,银华日利ETF
2018-07-24,510050,上证50ETF华夏
2018-07-24,159001,保证金
2018-07-25,511990,华宝添益ETF
2018-07-25,511880,银华日利ETF
2018-07-25,159001,保证金
2018-07-26,511990,华宝添益ETF
2018-07-26,159001,保证金
2018-07-26,511880,银华日利ETF
2018-07-27,511990,华宝添益ETF
2018-07-27,159001,保证金
2018-07-27,511880,银华日利ETF
2018-07-30,511990,华宝添益ETF
2018-07-30,511880,银华日利ETF
2018-07-30,159001,保证金
2018-07-30,518880,黄金ETF华安
2018-07-31,511990,华宝添益ETF
2018-07-31,511880,银华日利ETF
2018-07-31,511660,货币ETF建信
2018-07-31,510050,上证50ETF华夏
2018-08-01,511990,华宝添益ETF
2018-08-01,511880,银华日利ETF
2018-08-01,159001,保证金
2018-08-01,511660,货币ETF建信
2018-08-02,511990,华宝添益ETF
2018-08-02,511880,银华日利ETF
2018-08-02,159001,保证金
2018-08-02,510050,上证50ETF华夏
2018-08-02,511660,货币ETF建信
2018-08-03,511990,华宝添益ETF
2018-08-03,511880,银华日利ETF
2018-08-03,159001,保证金
2018-08-03,159915,创业板
2018-08-03,511660,货币ETF建信
2018-08-06,511990,华宝添益ETF
2018-08-06,511880,银华日利ETF
2018-08-06,159915,创业板
2018-08-06,511660,货币ETF建信
2018-08-06,510050,上证50ETF华夏
2018-08-07,511990,华宝添益ETF
2018-08-07,159001,保证金
2018-08-07,511880,银华日利ETF
2018-08-07,510050,上证50ETF华夏
2018-08-08,511990,华宝添益ETF
2018-08-08,159001,保证金
2018-08-08,511880,银华日利ETF
2018-08-09,511990,华宝添益ETF
2018-08-09,511880,银华日利ETF
2018-08-09,159001,保证金
2018-08-09,159915,创业板
2018-08-09,510050,上证50ETF华夏
2018-08-10,511990,华宝添益ETF
2018-08-10,511880,银华日利ETF
2018-08-10,159001,保证金
2018-08-10,510050,上证50ETF华夏
2018-08-13,511990,华宝添益ETF
2018-08-13,159001,保证金
2018-08-13,511880,银华日利ETF
2018-08-13,511660,货币ETF建信
2018-08-14,511990,华宝添益ETF
2018-08-14,511880,银华日利ETF
2018-08-14,159001,保证金
2018-08-14,518880,黄金ETF华安
2018-08-15,511990,华宝添益ETF
2018-08-15,511880,银华日利ETF
2018-08-15,159001,保证金
2018-08-15,510050,上证50ETF华夏
2018-08-15,518880,黄金ETF华安
2018-08-16,511990,华宝添益ETF
2018-08-16,511880,银华日利ETF
2018-08-16,518880,黄金ETF华安
2018-08-16,510050,上证50ETF华夏
2018-08-17,511990,华宝添益ETF
2018-08-17,511880,银华日利ETF
2018-08-17,510050,上证50ETF华夏
2018-08-17,159915,创业板
2018-08-20,511990,华宝添益ETF
2018-08-20,511880,银华日利ETF
